"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"14","locogp.SortCocktail","LINE","2","16","0.0","6760","22","92","95","100","92","8","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:130 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:131 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:131 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:25 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:170 |","true","true","1140908","90.27285"
"15","locogp.SortCocktail","LINE","1","16","0.0","6760","22","8","5","0","8","64","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:107 |","true","true","1528507","89.54099"
"16","locogp.SortCocktail","LINE","1","16","0.0","6760","22","8","5","0","8","95","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:87 |","true","false","13147509","-1089.7114"
"17","locogp.SortCocktail","WEAKMUTATION","1","10","0.0","24162","67","85","89","100","85","69","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:145 |","true","true","1165176","96.64327"
"18","locogp.SortCocktail","WEAKMUTATION","1","10","0.0","24162","67","85","89","100","85","22","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:62 |","true","true","34080299","-2331.9731"
"19","locogp.SortCocktail","WEAKMUTATION","1","10","0.0","24162","67","85","89","100","85","2","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:47 |","true","true","6211099","86.071815"
"20","locogp.SortCocktail","WEAKMUTATION","1","10","0.0","24162","67","85","89","100","85","8","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:24 |","true","false","100831904","-1753.5215"
"21","locogp.SortCocktail","WEAKMUTATION","1","9","0.0","47141","64","85","89","100","85","95","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:108 <-> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:18 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:62 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:47:47 |","true","true","22984556","59.842976"
"22","locogp.SortCocktail","WEAKMUTATION","1","9","0.0","47141","64","85","89","100","85","67","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:130 <-> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:156 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:25 <-> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:145 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:63 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:63 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:24 |","true","false","57243418","-2.2762952"
"23","locogp.SortCocktail","WEAKMUTATION","1","9","0.0","47141","64","85","89","100","85","69","|","false","true","0","0.0"
"24","locogp.SortCocktail","WEAKMUTATION","1","9","0.0","47141","64","85","89","100","85","22","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:103 |","true","true","62737336","59.863983"
"25","locogp.SortCocktail","CBRANCH","3","20","0.0","51308","2","100","100","100","100","8","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:25 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:24 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:31 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:62:87 |","true","false","41591505","40.156612"
"26","locogp.SortCocktail","CBRANCH","2","20","0.0","51308","2","69","74","77","69","64","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:130 <-> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:48 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:103 |","true","true","126503539","30.260662"
"27","locogp.SortCocktail","CBRANCH","1","20","0.0","51308","2","62","68","77","62","95","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:26 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:18:19 |","true","true","40988652","54.38819"
"28","locogp.SortCocktail","CBRANCH","1","20","0.0","51308","2","62","68","77","62","67","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:103 |","true","true","119876300","21.419065"
"29","locogp.SortCocktail","CBRANCH","3","13","1.0","60772","69","85","79","78","85","22","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:181 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:108 |","true","false","103252297","-5.8550324"
"30","locogp.SortCocktail","CBRANCH","2","13","1.0","60772","69","38","37","27","38","2","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:156 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:73 |","true","true","99352538","41.712185"
"31","locogp.SortCocktail","CBRANCH","1","13","1.0","60772","69","31","32","27","31","8","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:26 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:47:48 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:108 |","true","true","126125001","14.964623"
"32","locogp.SortCocktail","CBRANCH","1","13","1.0","60772","69","31","32","27","31","64","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:109 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:107:107 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:47 |","true","true","195377921","4.3259935"
"33","locogp.SortCocktail","MANUAL","","0","0","0",,"92","95","100","92",,"| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortCocktail.java:63 -> ../examples/locoGP/src/main/java/locogp/SortCocktail.java:130:131 |","true","true","89792619","48.903946"
