"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"13","locogp.SortRadix","LINE","2","6","0.0","2522","57","93","100","90","93","98","|","false","true","0","0.0"
"14","locogp.SortRadix","LINE","1","6","0.0","2522","57","7","7","0","7","61","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:19 |","true","false","123403241","0.8812244"
"15","locogp.SortRadix","LINE","1","6","0.0","2522","57","7","7","0","7","0","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:101 |","true","true","128892937","40.663857"
"16","locogp.SortRadix","LINE","1","6","0.0","2522","57","7","7","0","7","60","|","false","true","0","0.0"
"17","locogp.SortRadix","WEAKMUTATION","4","24","1.5","9122","75","87","93","98","87","74","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortRadix.java:18 |","true","true","61622023","74.17743"
"18","locogp.SortRadix","WEAKMUTATION","3","24","1.5","9122","75","87","93","96","87","48","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:173 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:18 |","true","true","126226890","0.40195343"
"19","locogp.SortRadix","WEAKMUTATION","2","24","1.5","9122","75","87","93","90","87","68","|","false","true","0","0.0"
"20","locogp.SortRadix","WEAKMUTATION","1","24","1.5","9122","75","87","93","90","87","97","|","false","true","0","0.0"
"21","locogp.SortRadix","WEAKMUTATION","3","17","1.5","8209","38","87","93","98","87","28","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortRadix.java:54 |","true","true","121677270","43.1904"
"22","locogp.SortRadix","WEAKMUTATION","2","17","1.5","8209","38","87","93","91","87","57","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:102 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:74:75 |","true","true","120865408","12.628206"
"23","locogp.SortRadix","WEAKMUTATION","1","17","1.5","8209","38","87","93","90","87","98","|","false","true","0","0.0"
"24","locogp.SortRadix","WEAKMUTATION","1","17","1.5","8209","38","87","93","90","87","61","|","false","true","0","0.0"
"25","locogp.SortRadix","CBRANCH","3","10","0.0","4311","0","100","100","90","100","60","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:167 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:38:134 |","true","true","120461566","22.24613"
"26","locogp.SortRadix","CBRANCH","2","10","0.0","4311","0","93","100","86","93","75","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:134 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:38:60 |","true","true","61490562","65.59"
"27","locogp.SortRadix","CBRANCH","1","10","0.0","4311","0","87","93","86","87","74","|","false","true","0","0.0"
"28","locogp.SortRadix","CBRANCH","1","10","0.0","4311","0","87","93","86","87","48","|","false","true","0","0.0"
"29","locogp.SortRadix","CBRANCH","3","10","0.0","3678","68","100","100","90","100","97","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:119 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:74:74 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:119 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:101:102 |","true","true","123946557","7.450178"
"30","locogp.SortRadix","CBRANCH","2","10","0.0","3678","68","93","93","90","93","38","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:60 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:114 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:54 -> ../examples/locoGP/src/main/java/locogp/SortRadix.java:74:75 |","true","false","128252893","-0.8718034"
"31","locogp.SortRadix","CBRANCH","1","10","0.0","3678","68","87","93","90","87","28","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortRadix.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortRadix.java:60 |","true","true","125901617","3.2031372"
"32","locogp.SortRadix","CBRANCH","1","10","0.0","3678","68","87","93","90","87","57","|","false","true","0","0.0"
"33","locogp.SortRadix","MANUAL","","0","0","0",,"93","93","97","93",,"|","false","true","0","0.0"
