"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"22","locogp.SortQuick","WEAKMUTATION","3","29","2.5","6885","15","93","95","96","64","7","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","1591466","98.79823"
"23","locogp.SortQuick","WEAKMUTATION","2","29","2.5","6885","15","86","90","92","57","36","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:89 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","61011937","54.020798"
"24","locogp.SortQuick","WEAKMUTATION","1","29","2.5","6885","15","7","10","2","7","79","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","130752487","51.70127"
"25","locogp.SortQuick","CBRANCH","4","19","0.5","5415","76","93","100","87","93","1","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:92 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","1639546","98.757645"
"26","locogp.SortQuick","CBRANCH","3","19","0.5","5415","76","86","95","83","86","85","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:48 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","1400395","99.365326"
"27","locogp.SortQuick","CBRANCH","2","19","0.5","5415","76","79","90","83","79","14","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:55 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18:18 |","true","true","66442987","50.96599"
"28","locogp.SortQuick","CBRANCH","1","19","0.5","5415","76","7","10","1","7","15","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:155 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","64173528","59.81013"
"29","locogp.SortQuick","CBRANCH","5","20","0.5","5751","41","93","100","87","93","7","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","65312051","70.65794"
"30","locogp.SortQuick","CBRANCH","4","20","0.5","5751","41","86","95","87","86","36","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","1343986","99.32705"
"31","locogp.SortQuick","CBRANCH","3","20","0.5","5751","41","79","90","83","79","79","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","66761288","70.1694"
"32","locogp.SortQuick","CBRANCH","2","20","0.5","5751","41","71","90","74","71","76","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:138 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","1505452","98.882286"
"33","locogp.SortQuick","MANUAL","","0","0","0",,"93","95","97","7",,"| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","1596943","-56.304638"
