"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"18","locogp.SortBubbleDouble","WEAKMUTATION","1","16","21.5","5740","0","15","21","8","15","75","|","false","true","0","0.0"
"19","locogp.SortBubbleDouble","WEAKMUTATION","1","16","21.5","5740","0","15","21","8","15","74","|","false","true","0","0.0"
"20","locogp.SortBubbleDouble","WEAKMUTATION","1","16","21.5","5740","0","15","21","8","15","48","|","false","true","0","0.0"
"21","locogp.SortBubbleDouble","WEAKMUTATION","4","23","21.5","6692","68","85","71","83","85","97","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:132 |","true","true","121805723","9.545634"
"22","locogp.SortBubbleDouble","WEAKMUTATION","3","23","21.5","6692","68","85","71","81","85","38","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:101 |","true","true","60430263","49.00896"
"23","locogp.SortBubbleDouble","WEAKMUTATION","2","23","21.5","6692","68","85","71","78","85","28","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:115 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:116 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:132 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:147:158 |","true","true","58692761","66.20087"
"24","locogp.SortBubbleDouble","WEAKMUTATION","1","23","21.5","6692","68","85","71","76","85","57","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:133 |","true","true","120585282","1.615499"
"25","locogp.SortBubbleDouble","CBRANCH","3","18","0.5","8219","98","92","79","79","92","61","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:115 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:33:34 |","true","true","67032648","62.38946"
"26","locogp.SortBubbleDouble","CBRANCH","2","18","0.5","8219","98","38","50","52","38","0","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:101 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:19 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:33:34 |","true","true","1481600","99.01837"
"27","locogp.SortBubbleDouble","CBRANCH","1","18","0.5","8219","98","8","7","0","8","60","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:133 |","true","true","1557065","99.173805"
"28","locogp.SortBubbleDouble","CBRANCH","1","18","0.5","8219","98","8","7","0","8","75","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:18:18 |","true","true","1627249","99.23718"
"29","locogp.SortBubbleDouble","CBRANCH","3","14","0.5","5308","74","92","79","79","92","48","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:101 |","true","true","67424133","65.58081"
"30","locogp.SortBubbleDouble","CBRANCH","2","14","0.5","5308","74","38","50","52","38","68","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:116 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:133 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:116 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:132:132 |","true","true","55440209","73.4975"
"31","locogp.SortBubbleDouble","CBRANCH","1","14","0.5","5308","74","8","7","0","8","97","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:115 |","true","true","67746225","48.219746"
"32","locogp.SortBubbleDouble","CBRANCH","1","14","0.5","5308","74","8","7","0","8","38","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:133 |","true","true","129458061","16.584045"
"33","locogp.SortBubbleDouble","MANUAL","","0","0","0",,"85","71","81","85",,"| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:19 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:19 |","true","true","1543003","97.49133"
