"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup","intermediate"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","false","true","0","0.0","false"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","false","true","0","0.0","false"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","false","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","true","true","-","--","true"
"11","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","65","|","false","true","0","0.0","false"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","false","true","0","0.0","false"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","true","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","true","false","-","--","true"
"12","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","93","|","false","true","0","0.0","false"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","false","true","0","0.0","false"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","true","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","true","false","-","--","true"
"13","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","8","|","false","true","0","0.0","false"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","false","true","0","0.0","false"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","false","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","true","true","-","--","true"
"14","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","84","|","false","true","0","0.0","false"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","false","true","0","0.0","false"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","false","-","--","true"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","true","-","--","true"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","true","-","--","true"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","true","-","--","true"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","false","-","--","true"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","false","-","--","true"
"15","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","90","|","true","true","-","--","true"
